"","Country","Year","MIO_EUR.S1.B1GQ","MIO_EUR.S1.B5GQ","MIO_EUR.S13.AF_81L","MIO_EUR.S13.B9","MIO_EUR.S13.D41PAY","MIO_EUR.S13.GD","MIO_EUR.S13.GD_F2","MIO_EUR.S13.GD_F3","MIO_EUR.S13.GD_F31","MIO_EUR.S13.GD_F32","MIO_EUR.S13.GD_F4","MIO_EUR.S13.GD_F41","MIO_EUR.S13.GD_F42","MIO_EUR.S13.IGL_F4_EA17","MIO_EUR.S13.IGL_F4_EA18","MIO_EUR.S13.IGL_F4_EA19","MIO_EUR.S13.IGL_F4_EU25","MIO_EUR.S13.IGL_F4_EU27","MIO_EUR.S13.IGL_F4_EU28","MIO_EUR.S13.P51G","MIO_EUR.S1311.B9","MIO_EUR.S1311.B9_OB","MIO_EUR.S1311.F4_ACQ_ORWB","MIO_EUR.S1311.F4_DIS_ORWB","MIO_EUR.S1311.F5_ACQ_ORWB","MIO_EUR.S1311.F5_DIS_ORWB","MIO_EUR.S1311.F71K_ORWB","MIO_EUR.S1311.F8_ASS_ORWB","MIO_EUR.S1311.F8_LIAB_ORWB","MIO_EUR.S1311.FNDL_ORWB","MIO_EUR.S1311.FNDX_ORWB","MIO_EUR.S1311.FT","MIO_EUR.S1311.GD","MIO_EUR.S1311.ORD41A_ORWB","MIO_EUR.S1311.OROA_ORWB","MIO_EUR.S1311.ORWB","MIO_EUR.S1311.ORWB_E","MIO_EUR.S1312.B9","MIO_EUR.S1312.B9_OB","MIO_EUR.S1312.F4_ORWB","MIO_EUR.S1312.F5_ORWB","MIO_EUR.S1312.F71K_ORWB","MIO_EUR.S1312.F8_ASS_ORWB","MIO_EUR.S1312.F8_LIAB_ORWB","MIO_EUR.S1312.FNDL_ORWB","MIO_EUR.S1312.FNDX_ORWB","MIO_EUR.S1312.FT","MIO_EUR.S1312.GD","MIO_EUR.S1312.ORD41A_ORWB","MIO_EUR.S1312.ORNF_ORWB","MIO_EUR.S1312.OROA_ORWB","MIO_EUR.S1312.ORWB","MIO_EUR.S1313.B9","MIO_EUR.S1313.B9_OB","MIO_EUR.S1313.F4_ORWB","MIO_EUR.S1313.F5_ORWB","MIO_EUR.S1313.F71K_ORWB","MIO_EUR.S1313.F8_ASS_ORWB","MIO_EUR.S1313.F8_LIAB_ORWB","MIO_EUR.S1313.FNDL_ORWB","MIO_EUR.S1313.FNDX_ORWB","MIO_EUR.S1313.FT","MIO_EUR.S1313.GD","MIO_EUR.S1313.ORD41A_ORWB","MIO_EUR.S1313.ORNF_ORWB","MIO_EUR.S1313.OROA_ORWB","MIO_EUR.S1313.ORWB","MIO_EUR.S1314.B9","MIO_EUR.S1314.B9_OB","MIO_EUR.S1314.F4_ORWB","MIO_EUR.S1314.F5_ORWB","MIO_EUR.S1314.F71K_ORWB","MIO_EUR.S1314.F8_ASS_ORWB","MIO_EUR.S1314.F8_LIAB_ORWB","MIO_EUR.S1314.FNDL_ORWB","MIO_EUR.S1314.FNDX_ORWB","MIO_EUR.S1314.FT","MIO_EUR.S1314.GD","MIO_EUR.S1314.ORD41A_ORWB","MIO_EUR.S1314.ORNF_ORWB","MIO_EUR.S1314.OROA_ORWB","MIO_EUR.S1314.ORWB","MIO_NAC.S1.B1GQ","MIO_NAC.S1.B5GQ","MIO_NAC.S13.AF_81L","MIO_NAC.S13.B9","MIO_NAC.S13.D41PAY","MIO_NAC.S13.GD","MIO_NAC.S13.GD_F2","MIO_NAC.S13.GD_F3","MIO_NAC.S13.GD_F31","MIO_NAC.S13.GD_F32","MIO_NAC.S13.GD_F4","MIO_NAC.S13.GD_F41","MIO_NAC.S13.GD_F42","MIO_NAC.S13.IGL_F4_EA17","MIO_NAC.S13.IGL_F4_EA18","MIO_NAC.S13.IGL_F4_EA19","MIO_NAC.S13.IGL_F4_EU25","MIO_NAC.S13.IGL_F4_EU27","MIO_NAC.S13.IGL_F4_EU28","MIO_NAC.S13.P51G","MIO_NAC.S1311.B9","MIO_NAC.S1311.B9_OB","MIO_NAC.S1311.F4_ACQ_ORWB","MIO_NAC.S1311.F4_DIS_ORWB","MIO_NAC.S1311.F5_ACQ_ORWB","MIO_NAC.S1311.F5_DIS_ORWB","MIO_NAC.S1311.F71K_ORWB","MIO_NAC.S1311.F8_ASS_ORWB","MIO_NAC.S1311.F8_LIAB_ORWB","MIO_NAC.S1311.FNDL_ORWB","MIO_NAC.S1311.FNDX_ORWB","MIO_NAC.S1311.FT","MIO_NAC.S1311.GD","MIO_NAC.S1311.ORD41A_ORWB","MIO_NAC.S1311.ORNF_ORWB","MIO_NAC.S1311.OROA_ORWB","MIO_NAC.S1311.ORWB","MIO_NAC.S1311.ORWB_E","MIO_NAC.S1312.B9","MIO_NAC.S1312.B9_OB","MIO_NAC.S1312.F4_ORWB","MIO_NAC.S1312.F5_ORWB","MIO_NAC.S1312.F71K_ORWB","MIO_NAC.S1312.F8_ASS_ORWB","MIO_NAC.S1312.F8_LIAB_ORWB","MIO_NAC.S1312.FNDL_ORWB","MIO_NAC.S1312.FNDX_ORWB","MIO_NAC.S1312.FT","MIO_NAC.S1312.GD","MIO_NAC.S1312.ORD41A_ORWB","MIO_NAC.S1312.ORNF_ORWB","MIO_NAC.S1312.OROA_ORWB","MIO_NAC.S1312.ORWB","MIO_NAC.S1312.ORWB_E","MIO_NAC.S1313.B9","MIO_NAC.S1313.B9_OB","MIO_NAC.S1313.F4_ORWB","MIO_NAC.S1313.F5_ORWB","MIO_NAC.S1313.F71K_ORWB","MIO_NAC.S1313.F8_ASS_ORWB","MIO_NAC.S1313.F8_LIAB_ORWB","MIO_NAC.S1313.FNDL_ORWB","MIO_NAC.S1313.FNDX_ORWB","MIO_NAC.S1313.FT","MIO_NAC.S1313.GD","MIO_NAC.S1313.ORD41A_ORWB","MIO_NAC.S1313.ORNF_ORWB","MIO_NAC.S1313.OROA_ORWB","MIO_NAC.S1313.ORWB","MIO_NAC.S1313.ORWB_E","MIO_NAC.S1314.B9","MIO_NAC.S1314.B9_OB","MIO_NAC.S1314.F4_ORWB","MIO_NAC.S1314.F5_ORWB","MIO_NAC.S1314.F71K_ORWB","MIO_NAC.S1314.F8_ASS_ORWB","MIO_NAC.S1314.F8_LIAB_ORWB","MIO_NAC.S1314.FNDL_ORWB","MIO_NAC.S1314.FNDX_ORWB","MIO_NAC.S1314.FT","MIO_NAC.S1314.GD","MIO_NAC.S1314.ORD41A_ORWB","MIO_NAC.S1314.ORNF_ORWB","MIO_NAC.S1314.OROA_ORWB","MIO_NAC.S1314.ORWB","MIO_NAC.S1314.ORWB_E","PC_GDP.S1.B1GQ","PC_GDP.S1.B5GQ","PC_GDP.S13.AF_81L","PC_GDP.S13.B9","PC_GDP.S13.D41PAY","PC_GDP.S13.GD","PC_GDP.S13.GD_F2","PC_GDP.S13.GD_F3","PC_GDP.S13.GD_F31","PC_GDP.S13.GD_F32","PC_GDP.S13.GD_F4","PC_GDP.S13.GD_F41","PC_GDP.S13.GD_F42","PC_GDP.S13.IGL_F4_EA17","PC_GDP.S13.IGL_F4_EA18","PC_GDP.S13.IGL_F4_EA19","PC_GDP.S13.IGL_F4_EU25","PC_GDP.S13.IGL_F4_EU27","PC_GDP.S13.IGL_F4_EU28","PC_GDP.S13.P51G","PC_GDP.S1311.B9","PC_GDP.S1311.B9_OB","PC_GDP.S1311.F4_ACQ_ORWB","PC_GDP.S1311.F4_DIS_ORWB","PC_GDP.S1311.F5_ACQ_ORWB","PC_GDP.S1311.F5_DIS_ORWB","PC_GDP.S1311.F71K_ORWB","PC_GDP.S1311.F8_ASS_ORWB","PC_GDP.S1311.F8_LIAB_ORWB","PC_GDP.S1311.FNDX_ORWB","PC_GDP.S1311.FT","PC_GDP.S1311.GD","PC_GDP.S1311.ORD41A_ORWB","PC_GDP.S1311.OROA_ORWB","PC_GDP.S1311.ORWB","PC_GDP.S1311.ORWB_E","PC_GDP.S1312.B9","PC_GDP.S1312.B9_OB","PC_GDP.S1312.F4_ORWB","PC_GDP.S1312.F5_ORWB","PC_GDP.S1312.F71K_ORWB","PC_GDP.S1312.F8_ASS_ORWB","PC_GDP.S1312.F8_LIAB_ORWB","PC_GDP.S1312.FNDX_ORWB","PC_GDP.S1312.FT","PC_GDP.S1312.GD","PC_GDP.S1312.ORD41A_ORWB","PC_GDP.S1312.ORNF_ORWB","PC_GDP.S1312.OROA_ORWB","PC_GDP.S1312.ORWB","PC_GDP.S1313.B9","PC_GDP.S1313.B9_OB","PC_GDP.S1313.F4_ORWB","PC_GDP.S1313.F5_ORWB","PC_GDP.S1313.F71K_ORWB","PC_GDP.S1313.F8_ASS_ORWB","PC_GDP.S1313.F8_LIAB_ORWB","PC_GDP.S1313.FNDX_ORWB","PC_GDP.S1313.FT","PC_GDP.S1313.GD","PC_GDP.S1313.ORD41A_ORWB","PC_GDP.S1313.ORNF_ORWB","PC_GDP.S1313.OROA_ORWB","PC_GDP.S1313.ORWB","PC_GDP.S1314.B9","PC_GDP.S1314.B9_OB","PC_GDP.S1314.F4_ORWB","PC_GDP.S1314.F5_ORWB","PC_GDP.S1314.F71K_ORWB","PC_GDP.S1314.F8_ASS_ORWB","PC_GDP.S1314.F8_LIAB_ORWB","PC_GDP.S1314.FNDX_ORWB","PC_GDP.S1314.FT","PC_GDP.S1314.GD","PC_GDP.S1314.ORD41A_ORWB","PC_GDP.S1314.ORNF_ORWB","PC_GDP.S1314.OROA_ORWB","PC_GDP.S1314.ORWB"
"389","HR",2005,36508.4,35675,NA,-1407.1,710.4,15120.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077.9,-1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270191.1,264023.3,NA,-10413.5,5257.5,111460.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15377.8,-9813.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-793.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,97.7,NA,-3.9,1.9,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","HR",2006,40197.8,39194,NA,-1361.4,756.7,15572.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2285.5,-1252.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294437,287084.1,NA,-9971.9,5542.8,114461.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16740.6,-9171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-269.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-531.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,97.5,NA,-3.4,1.9,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","HR",2007,43925.8,42978.7,NA,-1074,818.9,16595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2686.5,-1075.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322309.6,315360.4,NA,-7880.6,6008.4,121654.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19712.4,-7894.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,97.8,NA,-2.4,1.9,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","HR",2008,48129.8,46737.2,NA,-1329.6,944.4,18701.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816.4,-1292.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347685,337624.6,NA,-9604.6,6822,137559.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20345.5,-9334.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,97.1,NA,-2.8,2,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,-2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","HR",2009,45090.7,43539.2,NA,-2703.5,1047.1,22201.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2593.8,-2373.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-308.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330965.8,319578.1,NA,-19844,7685.7,162070.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,19038.7,-17419.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2266.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,96.6,NA,-6,2.3,49,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","HR",2010,45004.3,43692.9,1469.8,-2786.5,1149,25909.2,0,14819.4,2842.4,11977,11278.3,300.9,10977.4,0,0,0,0,0,0,1625.3,-2839.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25336.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.8,NA,NA,NA,NA,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,328040.5,318481.6,10713.4,-20311.3,8375.2,191287.9,0,108020.2,20718.6,87301.6,83267.7,2221.3,81046.4,0,0,0,0,0,0,11846.9,-20695.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187058.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4413.6,NA,NA,NA,NA,NA,-81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,100,97.1,3.3,-6.2,2.6,58.3,0,32.9,6.3,26.6,25.4,0.7,24.7,0,0,0,0,0,0,3.6,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"395","HR",2011,44708.6,43464.1,1591.5,-3507.2,1363.6,28752.4,0,15834.4,2757.6,13076.8,13123.9,237.6,12886.3,0,0,0,0,0,0,1625.1,-3422.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.3,NA,NA,NA,NA,-55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,332587,323329.1,11839.1,-26090.4,10143.6,216707.1,0,117791.9,20513.8,97278,98915.2,1791,97124.2,0,0,0,0,0,0,12089.1,-25458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-219.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4418.9,NA,NA,NA,NA,NA,-412.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,100,97.2,3.6,-7.8,3,65.2,0,35.4,6.2,29.2,29.7,0.5,29.2,0,0,0,0,0,0,3.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"396","HR",2012,43933.7,42580.2,1802.8,-2333.1,1508.1,30904.1,0,17352.8,2546.6,14806.2,13633.5,433.2,13200.3,0,0,0,0,0,0,1556.8,-2214.3,-292.4,NA,NA,NA,NA,NA,-166.4,39.8,NA,17.5,17.5,30358.8,-103.8,-394,-1329.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,-4.2,NA,NA,NA,2.4,NA,NA,NA,NA,566.4,-4.9,0,22,12.8,-146.9,NA,NA,NA,NA,NA,-146.9,NA,NA,NA,0.2,NA,NA,NA,0,330456,320275.8,13560.2,-17549,11343.1,233557.7,0,130522.5,19154.7,111367.8,103035.2,3273.7,99761.5,0,0,0,0,0,0,11709.7,-16655.4,-2199.3,NA,NA,NA,NA,NA,-1251.8,299.2,NA,131.6,131.6,229436.9,-780.5,0,-2963.2,-10000.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,-31.3,NA,NA,NA,17.7,NA,NA,NA,NA,4280.7,-36.6,0,165.2,96,NA,-1104.6,NA,NA,NA,NA,NA,-1104.6,NA,NA,NA,1.6,NA,NA,NA,0,NA,100,96.9,4.1,-5.3,3.4,70.7,0,39.5,5.8,33.7,31.2,1,30.2,0,0,0,0,0,0,3.5,-5,-0.7,NA,NA,NA,NA,NA,-0.4,0.1,0,0,69.4,-0.2,-0.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA,NA,0,NA,NA,NA,1.3,0,0,0,0,-0.3,NA,NA,NA,NA,NA,-0.3,NA,NA,0,NA,NA,NA,0
"397","HR",2013,43487.1,42679.8,1474.5,-2302,1526.6,35515.3,0,21012.2,3084.8,17927.4,14635,405.5,14229.5,0,0,0,0,0,0,1626.5,-2509.5,-383.9,NA,NA,NA,NA,NA,308.3,-99.3,NA,17.3,17.3,34851.4,-15.5,-222.4,-2140.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,-34.5,NA,NA,NA,4.7,NA,NA,NA,NA,687.7,8.1,0,-68.6,100.4,197.4,NA,NA,NA,NA,NA,197.4,NA,NA,NA,0.1,NA,NA,NA,0,329571.3,323453.5,11174.9,-17445.7,11569.1,270857.3,0,159243.3,23378.6,135864.6,111614,3092.4,108521.6,0,0,0,0,0,0,12326.9,-19018.2,-2909.8,NA,NA,NA,NA,NA,2336.6,-752.7,NA,131.1,131.1,265794.4,-117.7,0,-1685.6,-16225.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6,-261.2,NA,NA,NA,35.3,NA,NA,NA,NA,5244.6,61.6,0,-519.7,760.7,NA,1495.9,NA,NA,NA,NA,NA,1495.9,NA,NA,NA,0.9,NA,NA,NA,0,NA,100,98.1,3.4,-5.3,3.5,82.2,0,48.3,7.1,41.2,33.9,0.9,32.9,0,0,0,0,0,0,3.7,-5.8,-0.9,NA,NA,NA,NA,NA,0.7,-0.2,0,0,80.6,0,-0.5,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.1,NA,NA,NA,0,NA,NA,NA,1.6,0,0,-0.2,0.2,0.5,NA,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,NA,0
"398","HR",2014,43019.8,41669.6,1238.6,-2368,1501.6,37109.4,0,22730,3258.7,19471.3,14449.5,155.6,14293.9,0,0,0,0,0,0,1579.4,-2517.3,-85.7,NA,NA,NA,NA,NA,6.5,-80.2,NA,19.8,19.8,36396.4,-59.5,-681.4,-1678.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,108.1,NA,NA,NA,-13.6,NA,NA,NA,NA,738.5,-0.5,0,NA,-54.2,109.5,NA,NA,NA,NA,NA,109.5,NA,NA,NA,0.5,NA,NA,NA,0,328430.5,318122,9456.3,-18078.5,11464,284183.7,0,173529.7,24877.9,148651.8,110654,1191.6,109462.4,0,0,0,0,0,0,12057.9,-19218.4,-654.3,NA,NA,NA,NA,NA,49.9,-612.6,NA,151.2,151.2,278723.4,-454.4,0,-5202.2,-12812.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.2,825.3,NA,NA,NA,-103.5,NA,NA,NA,NA,5655.5,-3.5,0,NA,-414,NA,835.7,NA,NA,NA,NA,NA,835.7,NA,NA,NA,3.5,NA,NA,NA,0,NA,100,96.9,2.9,-5.5,3.5,86.5,0,52.8,7.6,45.3,33.7,0.4,33.3,0,0,0,0,0,0,3.7,-5.9,-0.2,NA,NA,NA,NA,NA,0,-0.2,0,0,84.9,-0.1,-1.6,-3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,NA,NA,0,NA,NA,NA,1.7,0,0,NA,-0.1,0.3,NA,NA,NA,NA,NA,0.3,NA,NA,0,NA,NA,NA,0
"399","HR",2015,43897,43861.8,1283.6,-1406.2,1566.2,37924.7,0,23816.6,2476.9,21339.8,14183.8,82.3,14101.5,0,0,0,0,0,0,1232.9,-1405.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37256.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.1,NA,NA,NA,NA,-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,334218.7,333950.8,9773,-10706.4,11924.6,289668.8,0,181332.6,18858,162474.6,108336.2,628.9,107707.3,0,0,0,0,0,0,9386.9,-10699.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284564.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5370,NA,NA,NA,NA,NA,-624.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,100,99.9,2.9,-3.2,3.6,86.7,0,54.3,5.6,48.6,32.4,0.2,32.2,0,0,0,0,0,0,2.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
